Group;Group_Simple;Order;Common_Name;Dominant_Frequency;Log_Dominant_Frequency;Scientific_Name;Scientific_Name_(Replacement_Species);Frequency;Log_Frequency;Weight;Log_Weight;Environement;Mastication;Congregatory;Group_Size;Log_Group_Size;Chewing_Rate;Log_Chewing_Rate;Ref
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;;;Marmota flaviventris;Marmota flaviventris;0.60660054;-0.21709721;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;;;Marmota flaviventris;Marmota flaviventris;1.97085097;0.29465379;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;;;Marmota flaviventris;Marmota flaviventris;1.02017644;0.00867529;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;;;Marmota flaviventris;Marmota flaviventris;0.82864076;-0.08163371;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;;;Marmota flaviventris;Marmota flaviventris;0.67306544;-0.17194271;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;;;Marmota flaviventris;Marmota flaviventris;0.45971725;-0.33750921;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;;;Marmota flaviventris;Marmota flaviventris;1.171875;0.06888129;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;;;Marmota flaviventris;Marmota flaviventris;1.05615289;0.02372679;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;;;Marmota flaviventris;Marmota flaviventris;0.91943449;-0.03647921;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;;;Marmota flaviventris;Marmota flaviventris;1.34613089;0.12908729;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Reptilia;Other;Squamata;Crested Gecko;1830.322266;3.262527563;Correlophus ciliatus;Aprasia parapulchella;7.35547592;0.86661078;0.035;-1.45593196;Closed;Yes;No;2;0.301029996;;;
Reptilia;Other;Squamata;Crested Gecko;1205.859375;3.081296664;Correlophus ciliatus;Aprasia parapulchella;7.10492141;0.85155928;0.035;-1.45593196;Closed;Yes;No;2;0.301029996;;;
Reptilia;Other;Squamata;Crested Gecko;2260.986328;3.354297936;Correlophus ciliatus;Aprasia parapulchella;7.04125178;0.85155928;0.035;-1.45593196;Closed;Yes;No;2;0.301029996;;;
Reptilia;Other;Squamata;Crested Gecko;1851.855469;3.267607088;Correlophus ciliatus;Aprasia parapulchella;6.8629017;0.83650778;0.035;-1.45593196;Closed;Yes;No;2;0.301029996;;;
Reptilia;Other;Squamata;Crested Gecko;2067.1875;3.31537987;Correlophus ciliatus;Aprasia parapulchella;7.30434783;0.86358145;0.035;-1.45593196;Closed;Yes;No;2;0.301029996;;;
